,Date-Time (EST),tau_st_Rh,tau_st_h
127,2024-02-09 03:16:54,0.016024858108408625,0.020758784886634962
128,2024-02-09 03:21:54,0.016024858108408625,0.020758784886634962
129,2024-02-09 03:26:54,0.016024858108408625,0.020758784886634962
130,2024-02-09 03:31:54,0.016024923983727502,0.020758870222278156
131,2024-02-09 03:36:54,0.016024923983727502,0.020758870222278156
132,2024-02-09 03:41:54,0.016024923983727502,0.020758870222278156
133,2024-02-09 03:46:54,0.016024923983727502,0.020758870222278156
134,2024-02-09 03:51:54,0.016024923983727502,0.020758870222278156
135,2024-02-09 03:56:54,0.016024923983727502,0.020758870222278156
136,2024-02-09 04:01:54,0.016024923983727502,0.020758870222278156
137,2024-02-09 04:06:54,0.016024923983727502,0.020758870222278156
138,2024-02-09 04:11:54,0.016024923983727502,0.020758870222278156
139,2024-02-09 04:16:54,0.016024923983727502,0.020758870222278156
140,2024-02-09 04:21:54,0.016024923983727502,0.020758870222278156
141,2024-02-09 04:26:54,0.016024923983727502,0.020758870222278156
142,2024-02-09 04:31:54,0.016024923983727502,0.020758870222278156
143,2024-02-09 04:36:54,0.016024985587166772,0.02075895002407955
144,2024-02-09 04:41:54,0.016024985587166772,0.02075895002407955
145,2024-02-09 04:46:54,0.016024985587166772,0.02075895002407955
146,2024-02-09 04:51:54,0.016024985587166772,0.02075895002407955
147,2024-02-09 04:56:54,0.016024985587166772,0.02075895002407955
148,2024-02-09 05:01:54,0.016024985587166772,0.02075895002407955
149,2024-02-09 05:06:54,0.016024985587166772,0.02075895002407955
150,2024-02-09 05:11:54,0.016024985587166772,0.02075895002407955
151,2024-02-09 05:16:54,0.016024985587166772,0.02075895002407955
152,2024-02-09 05:21:54,0.016024985587166772,0.02075895002407955
153,2024-02-09 05:26:54,0.016024985587166772,0.02075895002407955
154,2024-02-09 05:31:54,0.016024985587166772,0.02075895002407955
155,2024-02-09 05:36:54,0.016024985587166772,0.02075895002407955
156,2024-02-09 05:41:54,0.016024985587166772,0.02075895002407955
157,2024-02-09 05:46:54,0.016024985587166772,0.02075895002407955
158,2024-02-09 05:51:54,0.016024985587166772,0.02075895002407955
159,2024-02-09 05:56:54,0.016024985587166772,0.02075895002407955
160,2024-02-09 06:01:54,0.016024985587166772,0.02075895002407955
161,2024-02-09 06:06:54,0.016024985587166772,0.02075895002407955
162,2024-02-09 06:11:54,0.016024985587166772,0.02075895002407955
163,2024-02-09 06:16:54,0.016024985587166772,0.02075895002407955
164,2024-02-09 06:21:54,0.016024985587166772,0.02075895002407955
165,2024-02-09 06:26:54,0.016024985587166772,0.02075895002407955
166,2024-02-09 06:31:54,0.016024985587166772,0.02075895002407955
167,2024-02-09 06:36:54,0.016024985587166772,0.02075895002407955
168,2024-02-09 06:41:54,0.016024985587166772,0.02075895002407955
169,2024-02-09 06:46:54,0.016024985587166772,0.02075895002407955
170,2024-02-09 06:51:54,0.016024985587166772,0.02075895002407955
171,2024-02-09 06:56:54,0.016024985587166772,0.02075895002407955
172,2024-02-09 07:01:54,0.016024985587166772,0.02075895002407955
173,2024-02-09 07:06:54,0.016024985587166772,0.02075895002407955
174,2024-02-09 07:11:54,0.016024985587166772,0.02075895002407955
175,2024-02-09 07:16:54,0.016024985587166772,0.02075895002407955
176,2024-02-09 07:21:54,0.016024985587166772,0.02075895002407955
177,2024-02-09 07:26:54,0.016024985587166772,0.02075895002407955
178,2024-02-09 07:31:54,0.016024985587166772,0.02075895002407955
179,2024-02-09 07:36:54,0.016024985587166772,0.02075895002407955
180,2024-02-09 07:41:54,0.016024985587166772,0.02075895002407955
181,2024-02-09 07:46:54,0.016024985587166772,0.02075895002407955
182,2024-02-09 07:51:54,0.016024985587166772,0.02075895002407955
183,2024-02-09 07:56:54,0.016024985587166772,0.02075895002407955
184,2024-02-09 08:01:54,0.016024985587166772,0.02075895002407955
185,2024-02-09 08:06:54,0.016024985587166772,0.02075895002407955
186,2024-02-09 08:11:54,0.016024985587166772,0.02075895002407955
187,2024-02-09 08:16:54,0.016024923983727502,0.020758870222278156
188,2024-02-09 08:21:54,0.016024923983727502,0.020758870222278156
189,2024-02-09 08:26:54,0.016024923983727502,0.020758870222278156
190,2024-02-09 08:31:54,0.016024923983727502,0.020758870222278156
191,2024-02-09 08:36:54,0.016024923983727502,0.020758870222278156
192,2024-02-09 08:41:54,0.016024923983727502,0.020758870222278156
193,2024-02-09 08:46:54,0.016024923983727502,0.020758870222278156
194,2024-02-09 08:51:54,0.016024923983727502,0.020758870222278156
195,2024-02-09 08:56:54,0.016024923983727502,0.020758870222278156
196,2024-02-09 09:01:54,0.016024858108408625,0.020758784886634962
197,2024-02-09 09:06:54,0.016024858108408625,0.020758784886634962
198,2024-02-09 09:11:54,0.016024858108408625,0.020758784886634962
199,2024-02-09 09:16:54,0.016024858108408625,0.020758784886634962
200,2024-02-09 09:21:54,0.016024858108408625,0.020758784886634962
201,2024-02-09 09:26:54,0.016024787990172484,0.02075869405466809
202,2024-02-09 09:31:54,0.016024787990172484,0.02075869405466809
203,2024-02-09 09:36:54,0.016024787990172484,0.02075869405466809
204,2024-02-09 09:41:54,0.016024787990172484,0.02075869405466809
205,2024-02-09 09:46:54,0.016024787990172484,0.02075869405466809
206,2024-02-09 09:51:54,0.016024787990172484,0.02075869405466809
207,2024-02-09 09:56:54,0.01602471365779509,0.02075859776365434
208,2024-02-09 10:01:54,0.01602471365779509,0.02075859776365434
209,2024-02-09 10:06:54,0.01602471365779509,0.02075859776365434
210,2024-02-09 10:11:54,0.01602463516390609,0.020758496081770755
211,2024-02-09 10:16:54,0.01602463516390609,0.020758496081770755
212,2024-02-09 10:21:54,0.01602463516390609,0.020758496081770755
213,2024-02-09 10:26:54,0.01602455249010282,0.020758388985178317
214,2024-02-09 10:31:54,0.01602455249010282,0.020758388985178317
215,2024-02-09 10:36:54,0.01602455249010282,0.020758388985178317
216,2024-02-09 10:41:54,0.01594743301670212,0.019826009918932342
217,2024-02-09 10:46:54,0.01602446568737916,0.02075827653993506
218,2024-02-09 10:51:54,0.01602446568737916,0.02075827653993506
219,2024-02-09 10:56:54,0.016024374783781933,0.02075815878237319
220,2024-02-09 11:01:54,0.016024374783781933,0.02075815878237319
221,2024-02-09 11:06:54,0.016024279807179596,0.02075803574859381
222,2024-02-09 11:11:54,0.016024279807179596,0.02075803574859381
223,2024-02-09 11:16:54,0.016024180754949942,0.020757907435200073
224,2024-02-09 11:21:54,0.016024180754949942,0.020757907435200073
225,2024-02-09 11:26:54,0.016024077713997723,0.02075777395476941
226,2024-02-09 11:31:54,0.016024077713997723,0.02075777395476941
227,2024-02-09 11:36:54,0.01594704690838291,0.01982552990516722
228,2024-02-09 11:41:54,0.016023970649808646,0.0207576352625916
229,2024-02-09 11:46:54,0.01602385961988229,0.020757491433152263
230,2024-02-09 11:51:54,0.01602385961988229,0.020757491433152263
231,2024-02-09 11:56:54,0.01602385961988229,0.020757491433152263
232,2024-02-09 12:01:54,0.01602374461599245,0.020757342455795077
233,2024-02-09 12:06:54,0.01602374461599245,0.020757342455795077
234,2024-02-09 12:11:54,0.01602362569778723,0.02075718840778888
235,2024-02-09 12:16:54,0.01602362569778723,0.02075718840778888
236,2024-02-09 12:21:54,0.0160260725894422,0.020759717961900757
237,2024-02-09 12:26:54,0.0160260725894422,0.020759717961900757
238,2024-02-09 12:31:54,0.015948897061906636,0.019827201200552858
239,2024-02-09 12:36:54,0.016025945863313143,0.020759553804482717
240,2024-02-09 12:41:54,0.016025815299423447,0.02075938467573885
241,2024-02-09 12:46:54,0.015948767125735966,0.01982703966771525
242,2024-02-09 12:51:54,0.0160256808826939,0.020759210556135995
243,2024-02-09 12:56:54,0.0160256808826939,0.020759210556135995
244,2024-02-09 13:01:54,0.0160256808826939,0.020759210556135995
245,2024-02-09 13:06:54,0.016025542635592332,0.020759031474778308
246,2024-02-09 13:11:54,0.016025542635592332,0.020759031474778308
247,2024-02-09 13:16:54,0.016025400624134926,0.020758847517181298
248,2024-02-09 13:21:54,0.016025400624134926,0.020758847517181298
249,2024-02-09 13:26:54,0.01602525482921611,0.02075865865859614
250,2024-02-09 13:31:54,0.01602525482921611,0.02075865865859614
251,2024-02-09 13:36:54,0.016025105318943113,0.020758464987246993
252,2024-02-09 13:41:54,0.016025105318943113,0.020758464987246993
253,2024-02-09 13:46:54,0.01602495207155096,0.020758266474940144
254,2024-02-09 13:51:54,0.01602495207155096,0.020758266474940144
255,2024-02-09 13:56:54,0.015947751839965166,0.0198257774942135
256,2024-02-09 14:01:54,0.016024795108827476,0.020758063149898913
257,2024-02-09 14:06:54,0.016024634452433163,0.020757855040181697
258,2024-02-09 14:11:54,0.016024634452433163,0.020757855040181697
259,2024-02-09 14:16:54,0.01602447012390224,0.020757642173683314
260,2024-02-09 14:21:54,0.01602447012390224,0.020757642173683314
261,2024-02-09 14:26:54,0.01602447012390224,0.020757642173683314
262,2024-02-09 14:31:54,0.016024302144643666,0.020757424578136303
263,2024-02-09 14:36:54,0.016024302144643666,0.020757424578136303
264,2024-02-09 14:41:54,0.01602413058898255,0.020757202349819308
265,2024-02-09 14:46:54,0.01602413058898255,0.020757202349819308
266,2024-02-09 14:51:54,0.01602413058898255,0.020757202349819308
267,2024-02-09 14:56:54,0.016023955373149434,0.02075697538021976
268,2024-02-09 15:01:54,0.016023955373149434,0.02075697538021976
269,2024-02-09 15:06:54,0.01594673825316061,0.019824517432816765
270,2024-02-09 15:11:54,0.01594673825316061,0.019824517432816765
271,2024-02-09 15:16:54,0.01594673825316061,0.019824517432816765
272,2024-02-09 15:21:54,0.01594673825316061,0.019824517432816765
273,2024-02-09 15:26:54,0.016023776625405422,0.020756743835483437
274,2024-02-09 15:31:54,0.016023594257137688,0.02075650760082381
275,2024-02-09 15:36:54,0.0159465567616746,0.01982429180792275
276,2024-02-09 15:41:54,0.016023594257137688,0.02075650760082381
277,2024-02-09 15:46:54,0.0159465567616746,0.01982429180792275
278,2024-02-09 15:51:54,0.0159465567616746,0.01982429180792275
279,2024-02-09 15:56:54,0.016023408343333788,0.02075626677337762
280,2024-02-09 16:01:54,0.016023408343333788,0.02075626677337762
281,2024-02-09 16:06:54,0.016023408343333788,0.02075626677337762
282,2024-02-09 16:11:54,0.01594637174169849,0.019824061796513297
283,2024-02-09 16:16:54,0.016023408343333788,0.02075626677337762
284,2024-02-09 16:21:54,0.01594637174169849,0.019824061796513297
285,2024-02-09 16:26:54,0.01594637174169849,0.019824061796513297
286,2024-02-09 16:31:54,0.016023408343333788,0.02075626677337762
287,2024-02-09 16:36:54,0.016023408343333788,0.02075626677337762
288,2024-02-09 16:41:54,0.015946183213810767,0.01982382742417098
289,2024-02-09 16:46:54,0.016023218904671628,0.020756021379930434
290,2024-02-09 16:51:54,0.016023218904671628,0.020756021379930434
291,2024-02-09 16:56:54,0.016023218904671628,0.020756021379930434
292,2024-02-09 17:01:54,0.016023218904671628,0.020756021379930434
293,2024-02-09 17:06:54,0.016023218904671628,0.020756021379930434
294,2024-02-09 17:11:54,0.016023218904671628,0.020756021379930434
295,2024-02-09 17:16:54,0.016023218904671628,0.020756021379930434
296,2024-02-09 17:21:54,0.016023218904671628,0.020756021379930434
297,2024-02-09 17:26:54,0.016023218904671628,0.020756021379930434
298,2024-02-09 17:31:54,0.016023218904671628,0.020756021379930434
299,2024-02-09 17:36:54,0.016023218904671628,0.020756021379930434
300,2024-02-09 17:41:54,0.016023218904671628,0.020756021379930434
301,2024-02-09 17:46:54,0.016023218904671628,0.020756021379930434
302,2024-02-09 17:51:54,0.016023218904671628,0.020756021379930434
303,2024-02-09 17:56:54,0.016023218904671628,0.020756021379930434
304,2024-02-09 18:01:54,0.016023408343333788,0.02075626677337762
305,2024-02-09 18:06:54,0.016023408343333788,0.02075626677337762
306,2024-02-09 18:11:54,0.016023408343333788,0.02075626677337762
307,2024-02-09 18:16:54,0.016023408343333788,0.02075626677337762
308,2024-02-09 18:21:54,0.016023408343333788,0.02075626677337762
309,2024-02-09 18:26:54,0.016023408343333788,0.02075626677337762
310,2024-02-09 18:31:54,0.016023408343333788,0.02075626677337762
311,2024-02-09 18:36:54,0.016023408343333788,0.02075626677337762
312,2024-02-09 18:41:54,0.016023408343333788,0.02075626677337762
313,2024-02-09 18:46:54,0.016023408343333788,0.02075626677337762
314,2024-02-09 18:51:54,0.016023408343333788,0.02075626677337762
315,2024-02-09 18:56:54,0.016023408343333788,0.02075626677337762
316,2024-02-09 19:01:54,0.016023408343333788,0.02075626677337762
317,2024-02-09 19:06:54,0.016023408343333788,0.02075626677337762
318,2024-02-09 19:11:54,0.016023408343333788,0.02075626677337762
319,2024-02-09 19:16:54,0.016023408343333788,0.02075626677337762
320,2024-02-09 19:21:54,0.016023594257137688,0.02075650760082381
321,2024-02-09 19:26:54,0.016023594257137688,0.02075650760082381
322,2024-02-09 19:31:54,0.016023594257137688,0.02075650760082381
323,2024-02-09 19:36:54,0.016023594257137688,0.02075650760082381
324,2024-02-09 19:41:54,0.016023594257137688,0.02075650760082381
325,2024-02-09 19:46:54,0.016023594257137688,0.02075650760082381
326,2024-02-09 19:51:54,0.016023594257137688,0.02075650760082381
327,2024-02-09 19:56:54,0.016023594257137688,0.02075650760082381
328,2024-02-09 20:01:54,0.016023594257137688,0.02075650760082381
329,2024-02-09 20:06:54,0.016023776625405422,0.020756743835483437
330,2024-02-09 20:11:54,0.016023776625405422,0.020756743835483437
331,2024-02-09 20:16:54,0.016023776625405422,0.020756743835483437
332,2024-02-09 20:21:54,0.016023776625405422,0.020756743835483437
333,2024-02-09 20:26:54,0.016023776625405422,0.020756743835483437
334,2024-02-09 20:31:54,0.016023955373149434,0.02075697538021976
335,2024-02-09 20:36:54,0.016023955373149434,0.02075697538021976
336,2024-02-09 20:41:54,0.016023955373149434,0.02075697538021976
337,2024-02-09 20:46:54,0.016023955373149434,0.02075697538021976
338,2024-02-09 20:51:54,0.016023955373149434,0.02075697538021976
339,2024-02-09 20:56:54,0.016023955373149434,0.02075697538021976
340,2024-02-09 21:01:54,0.016023955373149434,0.02075697538021976
341,2024-02-09 21:06:54,0.01602413058898255,0.020757202349819308
342,2024-02-09 21:11:54,0.01602413058898255,0.020757202349819308
343,2024-02-09 21:16:54,0.01602413058898255,0.020757202349819308
344,2024-02-09 21:21:54,0.01602413058898255,0.020757202349819308
345,2024-02-09 21:26:54,0.016024302144643666,0.020757424578136303
346,2024-02-09 21:31:54,0.016024302144643666,0.020757424578136303
347,2024-02-09 21:36:54,0.016024302144643666,0.020757424578136303
348,2024-02-09 21:41:54,0.016024302144643666,0.020757424578136303
349,2024-02-09 21:46:54,0.016024302144643666,0.020757424578136303
350,2024-02-09 21:51:54,0.01602447012390224,0.020757642173683314
351,2024-02-09 21:56:54,0.01602447012390224,0.020757642173683314
352,2024-02-09 22:01:54,0.01602447012390224,0.020757642173683314
353,2024-02-09 22:06:54,0.01602447012390224,0.020757642173683314
354,2024-02-09 22:11:54,0.01602447012390224,0.020757642173683314
355,2024-02-09 22:16:54,0.01602447012390224,0.020757642173683314
356,2024-02-09 22:21:54,0.016024634452433163,0.020757855040181697
357,2024-02-09 22:26:54,0.016024634452433163,0.020757855040181697
358,2024-02-09 22:31:54,0.016024634452433163,0.020757855040181697
359,2024-02-09 22:36:54,0.016024634452433163,0.020757855040181697
360,2024-02-09 22:41:54,0.016024795108827476,0.020758063149898913
361,2024-02-09 22:46:54,0.016024795108827476,0.020758063149898913
362,2024-02-09 22:51:54,0.016024795108827476,0.020758063149898913
363,2024-02-09 22:56:54,0.016024795108827476,0.020758063149898913
364,2024-02-09 23:01:54,0.016024795108827476,0.020758063149898913
365,2024-02-09 23:06:54,0.016024795108827476,0.020758063149898913
366,2024-02-09 23:11:54,0.01602495207155096,0.020758266474940144
367,2024-02-09 23:16:54,0.01602495207155096,0.020758266474940144
368,2024-02-09 23:21:54,0.01602495207155096,0.020758266474940144
369,2024-02-09 23:26:54,0.01602495207155096,0.020758266474940144
370,2024-02-09 23:31:54,0.01602495207155096,0.020758266474940144
371,2024-02-09 23:36:54,0.01602495207155096,0.020758266474940144
372,2024-02-09 23:41:54,0.016025105318943113,0.020758464987246993
373,2024-02-09 23:46:54,0.016025105318943113,0.020758464987246993
374,2024-02-09 23:51:54,0.016025105318943113,0.020758464987246993
375,2024-02-09 23:56:54,0.016025105318943113,0.020758464987246993
376,2024-02-10 00:01:54,0.016025105318943113,0.020758464987246993
377,2024-02-10 00:06:54,0.016025105318943113,0.020758464987246993
378,2024-02-10 00:11:54,0.016025105318943113,0.020758464987246993
379,2024-02-10 00:16:54,0.016025105318943113,0.020758464987246993
380,2024-02-10 00:21:54,0.01602525482921611,0.02075865865859614
381,2024-02-10 00:26:54,0.01602525482921611,0.02075865865859614
382,2024-02-10 00:31:54,0.01602525482921611,0.02075865865859614
383,2024-02-10 00:36:54,0.01602525482921611,0.02075865865859614
384,2024-02-10 00:41:54,0.01602525482921611,0.02075865865859614
385,2024-02-10 00:46:54,0.01602525482921611,0.02075865865859614
386,2024-02-10 00:51:54,0.01594820935013138,0.019826346257437788
387,2024-02-10 00:56:54,0.01602525482921611,0.02075865865859614
388,2024-02-10 01:01:54,0.01602525482921611,0.02075865865859614
389,2024-02-10 01:06:54,0.01602525482921611,0.02075865865859614
390,2024-02-10 01:11:54,0.01602525482921611,0.02075865865859614
391,2024-02-10 01:16:54,0.01602525482921611,0.02075865865859614
392,2024-02-10 01:21:54,0.01602525482921611,0.02075865865859614
393,2024-02-10 01:26:54,0.016025400624134926,0.020758847517181298
394,2024-02-10 01:31:54,0.016025400624134926,0.020758847517181298
395,2024-02-10 01:36:54,0.016025400624134926,0.020758847517181298
396,2024-02-10 01:41:54,0.016025400624134926,0.020758847517181298
397,2024-02-10 01:46:54,0.016025400624134926,0.020758847517181298
398,2024-02-10 01:51:54,0.016025400624134926,0.020758847517181298
399,2024-02-10 01:56:54,0.016025400624134926,0.020758847517181298
400,2024-02-10 02:01:54,0.016025400624134926,0.020758847517181298
401,2024-02-10 02:06:54,0.016025400624134926,0.020758847517181298
402,2024-02-10 02:11:54,0.016025400624134926,0.020758847517181298
403,2024-02-10 02:16:54,0.016025400624134926,0.020758847517181298
404,2024-02-10 02:21:54,0.016025400624134926,0.020758847517181298
405,2024-02-10 02:26:54,0.016025542635592332,0.020759031474778308
406,2024-02-10 02:31:54,0.016025542635592332,0.020759031474778308
407,2024-02-10 02:36:54,0.016025542635592332,0.020759031474778308
408,2024-02-10 02:41:54,0.016025542635592332,0.020759031474778308
409,2024-02-10 02:46:54,0.016025542635592332,0.020759031474778308
410,2024-02-10 02:51:54,0.016025542635592332,0.020759031474778308
411,2024-02-10 02:56:54,0.016025542635592332,0.020759031474778308
412,2024-02-10 03:01:54,0.016025542635592332,0.020759031474778308
413,2024-02-10 03:06:54,0.016025542635592332,0.020759031474778308
414,2024-02-10 03:11:54,0.016025542635592332,0.020759031474778308
415,2024-02-10 03:16:54,0.01594849577280541,0.01982670232970814
416,2024-02-10 03:21:54,0.016025542635592332,0.020759031474778308
417,2024-02-10 03:26:54,0.016025542635592332,0.020759031474778308
418,2024-02-10 03:31:54,0.016025542635592332,0.020759031474778308
419,2024-02-10 03:36:54,0.016025542635592332,0.020759031474778308
420,2024-02-10 03:41:54,0.016025542635592332,0.020759031474778308
421,2024-02-10 03:46:54,0.016025542635592332,0.020759031474778308
